course_id,teacher_id,question_no,no_participants,resp_share,SET_score_avg,percent_failed_cur,academic_degree,seniority,sex
IRB1SE-SJO-A,37035,901,18,0.05555555555555555,1,0.3875,ma,10,male
IRB1SE-SJO-A,37035,902,18,0.05555555555555555,1,0.3875,ma,10,male
IRB1SE-SJO-A,37035,904,18,0.05555555555555555,1,0.3875,ma,10,male
IRB1SE-SJO-A,37035,905,18,0.05555555555555555,1,0.3875,ma,10,male
IRB1SE-SJO-A,37035,906,18,0.05555555555555555,1,0.3875,ma,10,male
IRB1SE-SJO-A,37035,907,18,0.05555555555555555,1,0.3875,ma,10,male
IRB1SE-SJO-A,37035,908,18,0.05555555555555555,1,0.3875,ma,10,male
IRB1SE-SJO-A,37035,909,18,0.05555555555555555,1,0.3875,ma,10,male
IRB1SE-SJO-A,50775,901,17,0.17647058823529413,5,0.3875,ma,6,female
IRB1SE-SJO-A,50775,903,17,0.17647058823529413,5,0.3875,ma,6,female
IRB1SE-SJO-A,50775,904,17,0.17647058823529413,5,0.3875,ma,6,female
IRB1SE-SJO-A,50775,906,17,0.17647058823529413,5,0.3875,ma,6,female
IRB1SE-SJO-A,50775,907,17,0.17647058823529413,5,0.3875,ma,6,female
IRB1SE-SJO-A,50775,908,17,0.1176470588235294,5,0.3875,ma,6,female
IRB1SE-SJO-A,50775,909,17,0.17647058823529413,5,0.3875,ma,6,female
IRB1SE-SJO-A,103088,901,21,0.04761904761904761,5,0.3875,no_dgr,1,female
IRB1SE-SJO-A,103088,902,21,0.04761904761904761,5,0.3875,no_dgr,1,female
IRB1SE-SJO-A,103088,903,21,0.04761904761904761,5,0.3875,no_dgr,1,female
IRB1SE-SJO-A,103088,906,21,0.04761904761904761,5,0.3875,no_dgr,1,female
IRB1SE-SJO-A,103088,907,21,0.04761904761904761,5,0.3875,no_dgr,1,female
IRB1SE-SJO-Ap,37035,902,14,0.14285714285714285,2.5,0.5106382978723404,ma,10,male
IRB1SE-SJO-Ap,37035,903,14,0.14285714285714285,2.5,0.5106382978723404,ma,10,male
IRB1SE-SJO-Ap,37035,904,14,0.14285714285714285,2.5,0.5106382978723404,ma,10,male
IRB1SE-SJO-Ap,37035,905,14,0.14285714285714285,3,0.5106382978723404,ma,10,male
IRB1SE-SJO-Ap,37035,907,14,0.14285714285714285,2.5,0.5106382978723404,ma,10,male
IRB1SE-SJO-Ap,37035,909,14,0.14285714285714285,2.5,0.5106382978723404,ma,10,male
IRB1SE-SJO-Ap,43847,901,12,0.08333333333333333,5,0.5106382978723404,ma,6,female
IRB1SE-SJO-Ap,43847,902,12,0.08333333333333333,5,0.5106382978723404,ma,6,female
IRB1SE-SJO-Ap,43847,903,12,0.08333333333333333,5,0.5106382978723404,ma,6,female
IRB1SE-SJO-Ap,43847,904,12,0.08333333333333333,5,0.5106382978723404,ma,6,female
IRB1SE-SJO-Ap,43847,905,12,0.08333333333333333,5,0.5106382978723404,ma,6,female
IRB1SE-SJO-Ap,43847,906,12,0.08333333333333333,5,0.5106382978723404,ma,6,female
IRB1SE-SJO-Ap,43847,907,12,0.08333333333333333,5,0.5106382978723404,ma,6,female
IRB1SE-SJO-Ap,43847,909,12,0.08333333333333333,5,0.5106382978723404,ma,6,female
IRB1SE-SJO-Ap,50775,901,15,0.06666666666666667,5,0.5106382978723404,ma,6,female
IRB1SE-SJO-Ap,50775,902,15,0.06666666666666667,5,0.5106382978723404,ma,6,female
IRB1SE-SJO-Ap,50775,904,15,0.06666666666666667,5,0.5106382978723404,ma,6,female
IRB1SE-SJO-Ap,50775,906,15,0.06666666666666667,5,0.5106382978723404,ma,6,female
IRB1SE-SJO-Ap,50775,907,15,0.06666666666666667,5,0.5106382978723404,ma,6,female
IRB1SE-SJO-Ap,50775,908,15,0.06666666666666667,5,0.5106382978723404,ma,6,female
IRB1SE-SJO-Ap,50775,909,15,0.06666666666666667,5,0.5106382978723404,ma,6,female
IRB1SE001IR,54605,902,80,0.05,4,0,dr,4,male
IRB1SE001IR,54605,905,80,0.05,4,0,dr,4,male
IRB1SE001IR,54605,907,80,0.05,4,0,dr,4,male
IRB1SE001IR,54605,908,80,0.05,4,0,dr,4,male
IRB1SE01IR-Z19,59070,902,88,0.07954545454545454,4,0.37142857142857144,ma,3,male
IRB1SE01IR-Z19,59070,904,88,0.07954545454545454,4,0.37142857142857144,ma,3,male
IRB1SE01IR-Z19,59070,905,88,0.07954545454545454,3.7142857142857144,0.37142857142857144,ma,3,male
IRB1SE01IR-Z19,59070,906,88,0.07954545454545454,4.285714285714286,0.37142857142857144,ma,3,male
IRB1SE01IR-Z19,59070,907,88,0.07954545454545454,4.142857142857143,0.37142857142857144,ma,3,male
IRB1SE01IR-Z20-w,59056,901,85,0.04705882352941176,3.5,0.33695652173913043,dr,3,male
IRB1SE01IR-Z20-w,59056,905,85,0.04705882352941176,3,0.33695652173913043,dr,3,male
IRB1SE01IR-Z20-w,59056,906,85,0.04705882352941176,3.5,0.33695652173913043,dr,3,male
IRB1SE01IR-Z20-w,59056,907,85,0.04705882352941176,3.5,0.33695652173913043,dr,3,male
IRB1SE01IR-Z20-w,59056,908,85,0.03529411764705882,3,0.33695652173913043,dr,3,male
IRB1SE02EC-Z20-w,50743,901,82,0.12195121951219512,3.7,0.1139240506329114,dr,6,male
IRB1SE02EC-Z20-w,50743,902,82,0.12195121951219512,3,0.1139240506329114,dr,6,male
IRB1SE02EC-Z20-w,50743,903,82,0.12195121951219512,3.1,0.1139240506329114,dr,6,male
IRB1SE02EC-Z20-w,50743,904,82,0.12195121951219512,3,0.1139240506329114,dr,6,male
IRB1SE02EC-Z20-w,50743,905,82,0.12195121951219512,2.7,0.1139240506329114,dr,6,male
IRB1SE02EC-Z20-w,50743,906,82,0.0975609756097561,3.75,0.1139240506329114,dr,6,male
IRB1SE02EC-Z20-w,50743,907,82,0.12195121951219512,3.3,0.1139240506329114,dr,6,male
IRB1SE02EC-Z20-w,50743,908,82,0.12195121951219512,2.8,0.1139240506329114,dr,6,male
IRB1SE02EC-Z20-w,50743,909,82,0.12195121951219512,3.4,0.1139240506329114,dr,6,male
IRB1SE13IR-Z17,40642,901,83,0.07228915662650602,3.5,0.328125,dr,8,male
IRB1SE13IR-Z17,40642,902,83,0.07228915662650602,3.5,0.328125,dr,8,male
IRB1SE13IR-Z17,40642,905,83,0.06024096385542168,2.8,0.328125,dr,8,male
IRB1SE13IR-Z17,40642,906,83,0.07228915662650602,3.5,0.328125,dr,8,male
IRB1SE13IR-Z17,40642,907,83,0.07228915662650602,3.5,0.328125,dr,8,male
IRB1SE13IR-Z17,40642,908,83,0.07228915662650602,3.3333333333333335,0.328125,dr,8,male
IRB1SE13IR-Z17,40642,909,83,0.06024096385542168,3.2,0.328125,dr,8,male
IRB1SE21IR-Z17,56345,901,82,0.06097560975609756,4.2,0.30864197530864196,dr,4,female
IRB1SE21IR-Z17,56345,903,82,0.06097560975609756,4.2,0.30864197530864196,dr,4,female
IRB1SE21IR-Z17,56345,905,82,0.04878048780487805,4,0.30864197530864196,dr,4,female
IRB1SE21IR-Z17,56345,907,82,0.06097560975609756,4.2,0.30864197530864196,dr,4,female
IRB1SE21IR-Z17,56345,908,82,0.06097560975609756,4.2,0.30864197530864196,dr,4,female
IRB1SE21IR-Z17,56345,909,82,0.06097560975609756,4.2,0.30864197530864196,dr,4,female
IRB1SP-SJO-A,37035,901,30,0.16666666666666666,3.6,0.12244897959183672,ma,10,male
IRB1SP-SJO-A,37035,902,30,0.16666666666666666,2.6,0.12244897959183672,ma,10,male
IRB1SP-SJO-A,37035,904,30,0.16666666666666666,3,0.12244897959183672,ma,10,male
IRB1SP-SJO-A,37035,905,30,0.16666666666666666,3.4,0.12244897959183672,ma,10,male
IRB1SP-SJO-A,37035,906,30,0.16666666666666666,3.6,0.12244897959183672,ma,10,male
IRB1SP-SJO-A,37035,907,30,0.13333333333333333,2.75,0.12244897959183672,ma,10,male
IRB1SP-SJO-A,37035,908,30,0.16666666666666666,2.8,0.12244897959183672,ma,10,male
IRB1SP-SJO-A,37035,909,30,0.16666666666666666,3.2,0.12244897959183672,ma,10,male
IRB1SP-SJO-A,59070,901,18,0.16666666666666666,3,0.12244897959183672,ma,3,male
IRB1SP-SJO-A,59070,902,18,0.16666666666666666,2,0.12244897959183672,ma,3,male
IRB1SP-SJO-A,59070,905,18,0.16666666666666666,3,0.12244897959183672,ma,3,male
IRB1SP-SJO-A,59070,906,18,0.16666666666666666,3,0.12244897959183672,ma,3,male
IRB1SP-SJO-A,59070,908,18,0.16666666666666666,2.3333333333333335,0.12244897959183672,ma,3,male
IRB1SP-SJO-A,59070,909,18,0.16666666666666666,2.6666666666666665,0.12244897959183672,ma,3,male
IRB1SP001IR,54605,901,48,0.0625,5,0,dr,4,male
IRB1SP001IR,54605,902,48,0.0625,4.333333333333333,0,dr,4,male
IRB1SP001IR,54605,904,48,0.0625,4.666666666666667,0,dr,4,male
IRB1SP001IR,54605,905,48,0.0625,3.6666666666666665,0,dr,4,male
IRB1SP001IR,54605,906,48,0.0625,4.666666666666667,0,dr,4,male
IRB1SP001IR,54605,907,48,0.0625,4.666666666666667,0,dr,4,male
IRB1SP01IR-Z19,106126,903,52,0.05769230769230769,4.333333333333333,0,no_dgr,1,female
IRB1SP01IR-Z19,106126,904,52,0.05769230769230769,4.333333333333333,0,no_dgr,1,female
IRB1SP01IR-Z19,106126,905,52,0.05769230769230769,3.6666666666666665,0,no_dgr,1,female
IRB1SP01IR-Z19,106126,906,52,0.05769230769230769,4.333333333333333,0,no_dgr,1,female
IRB1SP01IR-Z19,106126,908,52,0.05769230769230769,4.666666666666667,0,no_dgr,1,female
IRB1SP01IR-Z19,106126,909,52,0.05769230769230769,4,0,no_dgr,1,female
IRB1SP01IR-Z20-w,59056,901,48,0.02083333333333333,4,0.0625,dr,3,male
IRB1SP01IR-Z20-w,59056,902,48,0.02083333333333333,3,0.0625,dr,3,male
IRB1SP01IR-Z20-w,59056,904,48,0.02083333333333333,5,0.0625,dr,3,male
IRB1SP01IR-Z20-w,59056,905,48,0.02083333333333333,2,0.0625,dr,3,male
IRB1SP01IR-Z20-w,59056,906,48,0.02083333333333333,4,0.0625,dr,3,male
IRB1SP01IR-Z20-w,59056,907,48,0.02083333333333333,4,0.0625,dr,3,male
IRB1SP01IR-Z20-w,59056,908,48,0.02083333333333333,5,0.0625,dr,3,male
IRB1SP01IR-Z20-w,59056,909,48,0.02083333333333333,4,0.0625,dr,3,male
IRB1SP02EC-Z20-w,104362,901,53,0.11320754716981132,4.166666666666667,0.0202020202020202,dr,1,female
IRB1SP02EC-Z20-w,104362,902,53,0.11320754716981132,3.1666666666666665,0.0202020202020202,dr,1,female
IRB1SP02EC-Z20-w,104362,903,53,0.11320754716981132,3.6666666666666665,0.0202020202020202,dr,1,female
IRB1SP02EC-Z20-w,104362,905,53,0.11320754716981132,3.5,0.0202020202020202,dr,1,female
IRB1SP02EC-Z20-w,104362,907,53,0.11320754716981132,3.6666666666666665,0.0202020202020202,dr,1,female
IRB1SP02IR-Z19,40642,902,48,0.10416666666666669,4.2,0.2830188679245283,dr,8,male
IRB1SP02IR-Z19,40642,903,48,0.10416666666666669,4.2,0.2830188679245283,dr,8,male
IRB1SP02IR-Z19,40642,904,48,0.10416666666666669,4,0.2830188679245283,dr,8,male
IRB1SP02IR-Z19,40642,909,48,0.10416666666666669,4.2,0.2830188679245283,dr,8,male
IRB1SP17IR-Z17,37068,901,48,0.125,4.833333333333333,0.02127659574468085,dr,10,female
IRB1SP17IR-Z17,37068,902,48,0.125,4.333333333333333,0.02127659574468085,dr,10,female
IRB1SP17IR-Z17,37068,904,48,0.125,4.666666666666667,0.02127659574468085,dr,10,female
IRB1SP17IR-Z17,37068,905,48,0.125,4.166666666666667,0.02127659574468085,dr,10,female
IRB1SP17IR-Z17,37068,906,48,0.125,4.666666666666667,0.02127659574468085,dr,10,female
IRB1SP17IR-Z17,37068,907,48,0.125,4.5,0.02127659574468085,dr,10,female
IRB1SP17IR-Z17,37068,909,48,0.125,4.666666666666667,0.02127659574468085,dr,10,female
IRB3SE-SJO-A,59070,901,11,0.09090909090909093,5,0.3541666666666667,ma,3,male
IRB3SE-SJO-A,59070,903,11,0.09090909090909093,4,0.3541666666666667,ma,3,male
IRB3SE-SJO-A,59070,906,11,0.09090909090909093,5,0.3541666666666667,ma,3,male
IRB3SE-SJO-A,59070,909,11,0.09090909090909093,5,0.3541666666666667,ma,3,male
IRB3SE-SJO-P,74660,901,12,0.08333333333333333,5,0.3333333333333333,no_dgr,2,female
IRB3SE-SJO-P,74660,904,12,0.08333333333333333,5,0.3333333333333333,no_dgr,2,female
IRB3SE-SJO-P,74660,907,12,0.08333333333333333,5,0.3333333333333333,no_dgr,2,female
IRB3SE-SJO-P,74660,909,12,0.08333333333333333,5,0.3333333333333333,no_dgr,2,female
IRB3SE01MN-Z20-w,50733,901,47,0.0425531914893617,3.5,0.3728813559322034,ma,6,male
IRB3SE01MN-Z20-w,50733,902,47,0.0425531914893617,3.5,0.3728813559322034,ma,6,male
IRB3SE01MN-Z20-w,50733,906,47,0.0425531914893617,3.5,0.3728813559322034,ma,6,male
IRB3SE01MN-Z20-w,50733,907,47,0.0425531914893617,3,0.3728813559322034,ma,6,male
IRB3SE01MN-Z20-w,50733,908,47,0.0425531914893617,3,0.3728813559322034,ma,6,male
IRB3SE02IR-Z19,4299,901,45,0.06666666666666667,4.666666666666667,0.2765957446808511,dr,10,male
IRB3SE02IR-Z19,4299,902,45,0.06666666666666667,5,0.2765957446808511,dr,10,male
IRB3SE02IR-Z19,4299,906,45,0.06666666666666667,5,0.2765957446808511,dr,10,male
IRB3SE02IR-Z19,4299,907,45,0.06666666666666667,4.666666666666667,0.2765957446808511,dr,10,male
IRB3SE02IR-Z19,4299,908,45,0.06666666666666667,5,0.2765957446808511,dr,10,male
IRB3SE02IR-Z19,4299,909,45,0.06666666666666667,5,0.2765957446808511,dr,10,male
IRB3SE02IR-Z20,37859,901,47,0.0425531914893617,4,0,ma,9,female
IRB3SE02IR-Z20,37859,902,47,0.0425531914893617,4,0,ma,9,female
IRB3SE02IR-Z20,37859,904,47,0.0425531914893617,4,0,ma,9,female
IRB3SE02IR-Z20,37859,905,47,0.0425531914893617,4,0,ma,9,female
IRB3SE02IR-Z20,37859,906,47,0.0425531914893617,4,0,ma,9,female
IRB3SE02IR-Z20,37859,907,47,0.0425531914893617,4,0,ma,9,female
IRB3SE02IR-Z20,37859,908,47,0.0425531914893617,4,0,ma,9,female
IRB3SE02IR-Z20,37859,909,47,0.0425531914893617,4,0,ma,9,female
IRB3SE03IR-Z19,42591,904,47,0.06382978723404255,4.666666666666667,0.6376811594202898,dr,6,female
IRB3SE03IR-Z19,42591,908,47,0.06382978723404255,4.333333333333333,0.6376811594202898,dr,6,female
IRB3SE03IR-Z19,42591,909,47,0.06382978723404255,4.333333333333333,0.6376811594202898,dr,6,female
IRB3SE04IR-Z19,51356,901,45,0.06666666666666667,5,0,dr,5,female
IRB3SE04IR-Z19,51356,902,45,0.06666666666666667,5,0,dr,5,female
IRB3SE04IR-Z19,51356,903,45,0.06666666666666667,5,0,dr,5,female
IRB3SE04IR-Z19,51356,904,45,0.06666666666666667,5,0,dr,5,female
IRB3SE04IR-Z19,51356,905,45,0.06666666666666667,5,0,dr,5,female
IRB3SE04IR-Z19,51356,907,45,0.06666666666666667,5,0,dr,5,female
IRB3SE04IR-Z19,51356,908,45,0.06666666666666667,5,0,dr,5,female
IRB3SE05IR-Z19,56975,901,48,0.04166666666666666,4.5,0.1875,ma,4,male
IRB3SE05IR-Z19,56975,902,48,0.04166666666666666,4.5,0.1875,ma,4,male
IRB3SE05IR-Z19,56975,905,48,0.04166666666666666,4.5,0.1875,ma,4,male
IRB3SE05IR-Z19,56975,906,48,0.04166666666666666,4.5,0.1875,ma,4,male
IRB3SE05IR-Z19,56975,907,48,0.04166666666666666,4.5,0.1875,ma,4,male
IRB3SE05IR-Z19,56975,909,48,0.04166666666666666,4.5,0.1875,ma,4,male
IRB3SE06IR-Z19,50731,901,28,0.03571428571428571,4,0.5714285714285714,dr,6,male
IRB3SE06IR-Z19,50731,902,28,0.03571428571428571,4,0.5714285714285714,dr,6,male
IRB3SE06IR-Z19,50731,903,28,0.03571428571428571,4,0.5714285714285714,dr,6,male
IRB3SE06IR-Z19,50731,904,28,0.03571428571428571,4,0.5714285714285714,dr,6,male
IRB3SE06IR-Z19,50731,905,28,0.03571428571428571,4,0.5714285714285714,dr,6,male
IRB3SE06IR-Z19,50731,906,28,0.03571428571428571,4,0.5714285714285714,dr,6,male
IRB3SE06IR-Z19,50731,907,28,0.03571428571428571,4,0.5714285714285714,dr,6,male
IRB3SE06IR-Z19,50731,909,28,0.03571428571428571,4,0.5714285714285714,dr,6,male
IRB3SE07IR-Z19,54165,903,17,0.0588235294117647,5,0.3157894736842105,dr,5,female
IRB3SE07IR-Z19,54165,904,17,0.0588235294117647,5,0.3157894736842105,dr,5,female
IRB3SE07IR-Z19,54165,905,17,0.0588235294117647,5,0.3157894736842105,dr,5,female
IRB3SE07IR-Z19,54165,908,17,0.0588235294117647,5,0.3157894736842105,dr,5,female
IRB3SE07IR-Z19,54165,909,17,0.0588235294117647,5,0.3157894736842105,dr,5,female
IRB3SE12IR-Z17,42337,901,48,0.02083333333333333,5,0.32075471698113206,dr,7,male
IRB3SE12IR-Z17,42337,903,48,0.02083333333333333,5,0.32075471698113206,dr,7,male
IRB3SE12IR-Z17,42337,904,48,0.02083333333333333,5,0.32075471698113206,dr,7,male
IRB3SE12IR-Z17,42337,905,48,0.02083333333333333,4,0.32075471698113206,dr,7,male
IRB3SE12IR-Z17,42337,906,48,0.02083333333333333,4,0.32075471698113206,dr,7,male
IRB3SE12IR-Z17,42337,907,48,0.02083333333333333,5,0.32075471698113206,dr,7,male
IRB3SE12IR-Z17,42337,909,48,0.02083333333333333,4,0.32075471698113206,dr,7,male
IRB3SP-SJO-A,40728,902,16,0.125,4.5,0.1794871794871795,ma,8,female
IRB3SP-SJO-A,40728,903,16,0.125,5,0.1794871794871795,ma,8,female
IRB3SP-SJO-A,40728,904,16,0.125,5,0.1794871794871795,ma,8,female
IRB3SP-SJO-A,40728,906,16,0.125,5,0.1794871794871795,ma,8,female
IRB3SP-SJO-A,40728,909,16,0.125,5,0.1794871794871795,ma,8,female
IRB3SP-SJO-A,50775,901,16,0.0625,4,0.1794871794871795,ma,6,female
IRB3SP-SJO-A,50775,902,16,0.0625,4,0.1794871794871795,ma,6,female
IRB3SP-SJO-A,50775,903,16,0.0625,4,0.1794871794871795,ma,6,female
IRB3SP-SJO-A,50775,904,16,0.0625,4,0.1794871794871795,ma,6,female
IRB3SP-SJO-A,50775,906,16,0.0625,4,0.1794871794871795,ma,6,female
IRB3SP-SJO-H,56347,901,22,0.04545454545454545,5,0.09090909090909093,ma,4,female
IRB3SP-SJO-H,56347,903,22,0.04545454545454545,2,0.09090909090909093,ma,4,female
IRB3SP-SJO-H,56347,905,22,0.04545454545454545,1,0.09090909090909093,ma,4,female
IRB3SP-SJO-H,56347,909,22,0.04545454545454545,3,0.09090909090909093,ma,4,female
IRB3SP01IR-Z19,37068,901,40,0.075,5,0.1,dr,10,female
IRB3SP01IR-Z19,37068,902,40,0.075,5,0.1,dr,10,female
IRB3SP01IR-Z19,37068,903,40,0.075,5,0.1,dr,10,female
IRB3SP01IR-Z19,37068,904,40,0.075,5,0.1,dr,10,female
IRB3SP01IR-Z19,37068,905,40,0.075,5,0.1,dr,10,female
IRB3SP01IR-Z19,37068,906,40,0.075,5,0.1,dr,10,female
IRB3SP01IR-Z19,37068,909,40,0.075,5,0.1,dr,10,female
IRB3SP01IR-Z20-w,38238,901,39,0.02564102564102564,5,0,prof,9,male
IRB3SP01IR-Z20-w,38238,904,39,0.02564102564102564,5,0,prof,9,male
IRB3SP01IR-Z20-w,38238,905,39,0.02564102564102564,2,0,prof,9,male
IRB3SP01IR-Z20-w,38238,906,39,0.02564102564102564,1,0,prof,9,male
IRB3SP01IR-Z20-w,38238,907,39,0.02564102564102564,3,0,prof,9,male
IRB3SP01IR-Z20-w,38238,908,39,0.02564102564102564,3,0,prof,9,male
IRB3SP01IR-Z20-w,38238,909,39,0.02564102564102564,5,0,prof,9,male
IRB3SP03IR-Z19,56975,901,40,0.025,5,0.1,ma,4,male
IRB3SP03IR-Z19,56975,902,40,0.025,5,0.1,ma,4,male
IRB3SP03IR-Z19,56975,903,40,0.025,5,0.1,ma,4,male
IRB3SP03IR-Z19,56975,904,40,0.025,5,0.1,ma,4,male
IRB3SP03IR-Z19,56975,905,40,0.025,4,0.1,ma,4,male
IRB3SP03IR-Z19,56975,906,40,0.025,2,0.1,ma,4,male
IRB3SP03IR-Z19,56975,907,40,0.025,3,0.1,ma,4,male
IRB3SP03IR-Z19,56975,909,40,0.025,4,0.1,ma,4,male
IRB3SP05IR-Z19,56345,904,33,0.0303030303030303,5,0.21621621621621623,dr,4,female
IRB3SP05IR-Z19,56345,905,33,0.0303030303030303,3,0.21621621621621623,dr,4,female
IRB3SP05IR-Z19,56345,906,33,0.0303030303030303,5,0.21621621621621623,dr,4,female
IRB3SP05IR-Z19,56345,907,33,0.0303030303030303,1,0.21621621621621623,dr,4,female
IRB3SP05IR-Z19,56345,908,33,0.0303030303030303,5,0.21621621621621623,dr,4,female
IRB3SP05IR-Z19,56345,909,33,0.0303030303030303,5,0.21621621621621623,dr,4,female
IRB3SP14IR-Z17,42591,901,38,0.02631578947368421,5,0.4166666666666667,dr,6,female
IRB3SP14IR-Z17,42591,902,38,0.02631578947368421,5,0.4166666666666667,dr,6,female
IRB3SP14IR-Z17,42591,903,38,0.02631578947368421,5,0.4166666666666667,dr,6,female
IRB3SP14IR-Z17,42591,904,38,0.02631578947368421,5,0.4166666666666667,dr,6,female
IRB3SP14IR-Z17,42591,905,38,0.02631578947368421,5,0.4166666666666667,dr,6,female
IRB3SP14IR-Z17,42591,907,38,0.02631578947368421,5,0.4166666666666667,dr,6,female
IRB3SP14IR-Z17,42591,908,38,0.02631578947368421,5,0.4166666666666667,dr,6,female
IRB3SP14IR-Z17,42591,909,38,0.02631578947368421,5,0.4166666666666667,dr,6,female
IRB3SP15IR-Z17,40933,902,38,0.02631578947368421,5,0,dr,7,male
IRB3SP15IR-Z17,40933,903,38,0.02631578947368421,5,0,dr,7,male
IRB3SP15IR-Z17,40933,904,38,0.02631578947368421,5,0,dr,7,male
IRB3SP15IR-Z17,40933,905,38,0.02631578947368421,5,0,dr,7,male
IRB3SP15IR-Z17,40933,907,38,0.02631578947368421,5,0,dr,7,male
IRB3SP15IR-Z17,40933,908,38,0.02631578947368421,5,0,dr,7,male
IRB3SP15IR-Z17,40933,909,38,0.02631578947368421,5,0,dr,7,male
IRB3SP17MN-Z17,37068,901,40,0.025,5,0.02777777777777777,dr,10,female
IRB3SP17MN-Z17,37068,902,40,0.025,5,0.02777777777777777,dr,10,female
IRB3SP17MN-Z17,37068,903,40,0.025,5,0.02777777777777777,dr,10,female
IRB3SP17MN-Z17,37068,904,40,0.025,5,0.02777777777777777,dr,10,female
IRB3SP17MN-Z17,37068,906,40,0.025,5,0.02777777777777777,dr,10,female
IRB3SP17MN-Z17,37068,907,40,0.025,5,0.02777777777777777,dr,10,female
IRB3SP17MN-Z17,37068,908,40,0.025,5,0.02777777777777777,dr,10,female
IRB3SP17MN-Z17,37068,909,40,0.025,5,0.02777777777777777,dr,10,female
IRB3SP20IR-Z19,37068,903,38,0.02631578947368421,5,0.08108108108108109,dr,10,female
IRB3SP20IR-Z19,37068,904,38,0.02631578947368421,5,0.08108108108108109,dr,10,female
IRB3SP20IR-Z19,37068,905,38,0.02631578947368421,5,0.08108108108108109,dr,10,female
IRB3SP20IR-Z19,37068,906,38,0.02631578947368421,5,0.08108108108108109,dr,10,female
IRB3SP20IR-Z19,37068,907,38,0.02631578947368421,5,0.08108108108108109,dr,10,female
IRB3SP20IR-Z19,37068,908,38,0.02631578947368421,5,0.08108108108108109,dr,10,female
IRB3SP20IR-Z19,37068,909,38,0.02631578947368421,5,0.08108108108108109,dr,10,female
IRB5SE-SJO-A,43847,902,22,0.18181818181818185,4.75,0.025,ma,6,female
IRB5SE-SJO-A,43847,903,22,0.18181818181818185,4.75,0.025,ma,6,female
IRB5SE-SJO-A,43847,905,22,0.18181818181818185,4.75,0.025,ma,6,female
IRB5SE-SJO-A,43847,908,22,0.13636363636363635,4.666666666666667,0.025,ma,6,female
IRB5SE-SJO-A,50775,901,19,0.10526315789473684,5,0.025,ma,6,female
IRB5SE-SJO-A,50775,902,19,0.10526315789473684,5,0.025,ma,6,female
IRB5SE-SJO-A,50775,903,19,0.10526315789473684,4,0.025,ma,6,female
IRB5SE-SJO-A,50775,904,19,0.10526315789473684,4.5,0.025,ma,6,female
IRB5SE-SJO-A,50775,905,19,0.10526315789473684,2,0.025,ma,6,female
IRB5SE-SJO-A,50775,908,19,0.10526315789473684,4.5,0.025,ma,6,female
IRB5SE-SJO-A,50775,909,19,0.10526315789473684,4.5,0.025,ma,6,female
IRB5SE-SJO-N,102391,903,13,0.2307692307692308,4.666666666666667,0.375,no_dgr,1,female
IRB5SE-SJO-N,102391,904,13,0.2307692307692308,4.666666666666667,0.375,no_dgr,1,female
IRB5SE-SJO-N,102391,905,13,0.2307692307692308,4.666666666666667,0.375,no_dgr,1,female
IRB5SE-SJO-N,102391,906,13,0.2307692307692308,4.666666666666667,0.375,no_dgr,1,female
IRB5SE-SJO-N,102391,909,13,0.2307692307692308,4.666666666666667,0.375,no_dgr,1,female
IRB5SE01MN-Z20-w,43907,901,41,0.0975609756097561,3.5,0.14634146341463414,dr,6,female
IRB5SE01MN-Z20-w,43907,902,41,0.0975609756097561,3.75,0.14634146341463414,dr,6,female
IRB5SE01MN-Z20-w,43907,903,41,0.0975609756097561,3.75,0.14634146341463414,dr,6,female
IRB5SE01MN-Z20-w,43907,904,41,0.0975609756097561,3.75,0.14634146341463414,dr,6,female
IRB5SE01MN-Z20-w,43907,907,41,0.0975609756097561,3.75,0.14634146341463414,dr,6,female
IRB5SE01MN-Z20-w,43907,909,41,0.0975609756097561,3.5,0.14634146341463414,dr,6,female
IRB5SE02IR-Z20,4299,901,23,0.08695652173913043,5,0,dr,10,male
IRB5SE02IR-Z20,4299,902,23,0.08695652173913043,5,0,dr,10,male
IRB5SE02IR-Z20,4299,903,23,0.08695652173913043,5,0,dr,10,male
IRB5SE02IR-Z20,4299,904,23,0.08695652173913043,5,0,dr,10,male
IRB5SE02IR-Z20,4299,905,23,0.08695652173913043,4.5,0,dr,10,male
IRB5SE02IR-Z20,4299,906,23,0.08695652173913043,4.5,0,dr,10,male
IRB5SE02IR-Z20,4299,907,23,0.08695652173913043,5,0,dr,10,male
IRB5SE02IR-Z20,4299,908,23,0.08695652173913043,5,0,dr,10,male
IRB5SE02IR-Z20,4299,909,23,0.08695652173913043,5,0,dr,10,male
IRB5SE03-PDW,59070,901,18,0.1111111111111111,4.5,0,ma,3,male
IRB5SE03-PDW,59070,902,18,0.1111111111111111,4.5,0,ma,3,male
IRB5SE03-PDW,59070,903,18,0.1111111111111111,5,0,ma,3,male
IRB5SE03-PDW,59070,904,18,0.1111111111111111,5,0,ma,3,male
IRB5SE03-PDW,59070,905,18,0.1111111111111111,4.5,0,ma,3,male
IRB5SE03-PDW,59070,908,18,0.1111111111111111,4.5,0,ma,3,male
IRB5SE03-PDW,59070,909,18,0.1111111111111111,4.5,0,ma,3,male
IRB5SE04-PDW,54605,901,23,0.04347826086956521,5,0,dr,4,male
IRB5SE04-PDW,54605,903,23,0.04347826086956521,5,0,dr,4,male
IRB5SE04-PDW,54605,904,23,0.04347826086956521,5,0,dr,4,male
